
En la semana 1 en el día 3 para el instituto 16 se consumen 1028397 cal del alimento Leche en polvo con fluor
En la semana 1 en el día 3 para el instituto 17 se consumen 1107999 cal del alimento Atun al agua
En la semana 1 en el día 3 para el instituto 17 se consumen 499999 cal del alimento Barra de cereal
En la semana 1 en el día 3 para el instituto 18 se consumen 1607998 cal del alimento Garbanzo
En la semana 1 en el día 3 para el instituto 19 se consumen 173000 cal del alimento Apio
En la semana 1 en el día 3 para el instituto 19 se consumen 222800 cal del alimento Coliflor
En la semana 1 en el día 3 para el instituto 19 se consumen 1212199 cal del alimento Leche en polvo con fluor
En la semana 1 en el día 3 para el instituto 20 se consumen 2374 cal del alimento Atun al agua
En la semana 1 en el día 3 para el instituto 20 se consumen 4980 cal del alimento Margarina
En la semana 1 en el día 3 para el instituto 20 se consumen 1600642 cal del alimento Mermelada
En la semana 1 en el día 3 para el instituto 21 se consumen 173000 cal del alimento Apio
En la semana 1 en el día 3 para el instituto 21 se consumen 1107999 cal del alimento Atun al agua
En la semana 1 en el día 3 para el instituto 21 se consumen 326996 cal del alimento Leche en polvo 
En la semana 1 en el día 3 para el instituto 22 se consumen 1607997 cal del alimento Lentejas
En la semana 1 en el día 3 para el instituto 23 se consumen 1443196 cal del alimento Leche en polvo con fluor
En la semana 1 en el día 3 para el instituto 23 se consumen 164800 cal del alimento Lechuga
En la semana 1 en el día 3 para el instituto 24 se consumen 222800 cal del alimento Coliflor
En la semana 1 en el día 3 para el instituto 24 se consumen 1385197 cal del alimento Garbanzo
En la semana 1 en el día 3 para el instituto 25 se consumen 1607997 cal del alimento Lentejas
En la semana 1 en el día 3 para el instituto 26 se consumen 1607997 cal del alimento Lentejas
En la semana 1 en el día 3 para el instituto 27 se consumen 1107999 cal del alimento Atun al agua
En la semana 1 en el día 3 para el instituto 27 se consumen 499997 cal del alimento Leche en polvo 
En la semana 1 en el día 3 para el instituto 28 se consumen 1107999 cal del alimento Atun al agua
En la semana 1 en el día 3 para el instituto 28 se consumen 406600 cal del alimento Beterraga
En la semana 1 en el día 3 para el instituto 28 se consumen 93399 cal del alimento Margarina
En la semana 1 en el día 3 para el instituto 29 se consumen 1607998 cal del alimento Pan Blanco
En la semana 1 en el día 3 para el instituto 30 se consumen 498199 cal del alimento Cereal para el Desayuno
En la semana 1 en el día 3 para el instituto 30 se consumen 945000 cal del alimento Jamon de Pechuga
En la semana 1 en el día 3 para el instituto 30 se consumen 164800 cal del alimento Lechuga
En la semana 1 en el día 3 para el instituto 31 se consumen 1607998 cal del alimento Garbanzo
En la semana 1 en el día 3 para el instituto 32 se consumen 760000 cal del alimento Barra de cereal
En la semana 1 en el día 3 para el instituto 32 se consumen 847996 cal del alimento Garbanzo
En la semana 1 en el día 3 para el instituto 33 se consumen 199799 cal del alimento Barra de cereal
En la semana 1 en el día 3 para el instituto 33 se consumen 1408200 cal del alimento Huevos
En la semana 1 en el día 3 para el instituto 34 se consumen 406600 cal del alimento Beterraga
En la semana 1 en el día 3 para el instituto 34 se consumen 1201399 cal del alimento Lentejas
En la semana 1 en el día 3 para el instituto 35 se consumen 1607997 cal del alimento Lentejas
En la semana 1 en el día 3 para el instituto 36 se consumen 20761 cal del alimento Leche en polvo 
En la semana 1 en el día 3 para el instituto 36 se consumen 1587233 cal del alimento Mantequilla
En la semana 1 en el día 3 para el instituto 37 se consumen 317996 cal del alimento Pan Blanco
En la semana 1 en el día 3 para el instituto 37 se consumen 1290000 cal del alimento Carne Vacuno Molida
En la semana 1 en el día 3 para el instituto 38 se consumen 760000 cal del alimento Barra de cereal
En la semana 1 en el día 3 para el instituto 38 se consumen 683199 cal del alimento Pan Blanco
En la semana 1 en el día 3 para el instituto 38 se consumen 164800 cal del alimento Lechuga
En la semana 1 en el día 3 para el instituto 39 se consumen 760000 cal del alimento Barra de cereal
En la semana 1 en el día 3 para el instituto 39 se consumen 847998 cal del alimento Leche en polvo con fluor
En la semana 1 en el día 3 para el instituto 40 se consumen 1290000 cal del alimento Carne Vacuno Molida
En la semana 1 en el día 3 para el instituto 40 se consumen 222800 cal del alimento Coliflor
En la semana 1 en el día 3 para el instituto 40 se consumen 95199 cal del alimento Margarina
En la semana 1 en el día 3 para el instituto 41 se consumen 760000 cal del alimento Barra de cereal
En la semana 1 en el día 3 para el instituto 41 se consumen 847998 cal del alimento Caballa en conserva
En la semana 1 en el día 3 para el instituto 42 se consumen 1607999 cal del alimento Pan Integral
En la semana 1 en el día 3 para el instituto 43 se consumen 1290000 cal del alimento Carne Vacuno Molida
En la semana 1 en el día 3 para el instituto 43 se consumen 317999 cal del alimento Huevos
En la semana 1 en el día 3 para el instituto 44 se consumen 760000 cal del alimento Barra de cereal
En la semana 1 en el día 3 para el instituto 44 se consumen 847998 cal del alimento Leche en polvo con fluor
En la semana 1 en el día 3 para el instituto 45 se consumen 407999 cal del alimento Barra de cereal
En la semana 1 en el día 3 para el instituto 45 se consumen 1200000 cal del alimento Filete de Pescado
En la semana 1 en el día 3 para el instituto 46 se consumen 1607999 cal del alimento Pan Integral
En la semana 1 en el día 3 para el instituto 47 se consumen 1607997 cal del alimento Lentejas
En la semana 1 en el día 3 para el instituto 48 se consumen 1607997 cal del alimento Leche en polvo con fluor
En la semana 1 en el día 3 para el instituto 49 se consumen 1097998 cal del alimento Carne Vacuno Molida
En la semana 1 en el día 3 para el instituto 49 se consumen 510000 cal del alimento Margarina
